UAntID,Colony,Treat,Trial,i,a,ActInact,ClustDesc
Jul14_12_wyog,Jul14_12,RemRandom,post2,0.666666667,0.045253863,NA,nurse
Jul14_12_wyog,Jul14_12,RemRandom,post1,0.971854305,0,NA,nurse
Jul14_12_wywo,Jul14_12,RemRandom,post2,0.190397351,0.526490066,A,inactive
Jul14_12_wywo,Jul14_12,RemRandom,pre,0.963576159,0,I,inactive
Jul14_12_wywo,Jul14_12,RemRandom,post1,0.312913907,0.536423841,A,inactive
Jul14_12_xdwo,Jul14_12,RemRandom,post1,0.607064018,0.392935982,A,NA
Jul14_12_xdwo,Jul14_12,RemRandom,post2,0.5,0.5,A,NA
Jul14_12_xdww,Jul14_12,RemRandom,pre,0.150110375,0.528697572,A,patroller
Jul14_12_xdxl,Jul14_12,RemRandom,pre,0.822295806,0.018763797,NA,inactive
Jul14_12_xggo,Jul14_12,RemRandom,pre,0.652317881,0.088300221,NA,patroller
Jul14_12_xggo,Jul14_12,RemRandom,post2,0.685430464,0,NA,patroller
Jul14_12_xggo,Jul14_12,RemRandom,post1,0.468543046,0.006622517,NA,patroller
Jul14_12_xwxx,Jul14_12,RemRandom,post2,1,0,I,NA
Jul14_12_ydlw,Jul14_12,RemRandom,pre,0.132450331,0.703642384,A,nurse
Jul14_12_ydlw,Jul14_12,RemRandom,post2,0.405077263,0.144295302,NA,nurse
Jul14_12_ydlw,Jul14_12,RemRandom,post1,0.32781457,0.294701987,A,nurse
Jul14_12_ygdd,Jul14_12,RemRandom,pre,0.917218543,0,NA,inactive
Jul14_12_yggg,Jul14_12,RemRandom,post2,0.895695364,0.059602649,NA,nurse
Jul14_12_yggg,Jul14_12,RemRandom,pre,0.604856512,0.38410596,A,nurse
Jul14_12_yggg,Jul14_12,RemRandom,post1,0.956953642,0,NA,nurse
Jul14_12_ygwo,Jul14_12,RemRandom,pre,0.770419426,0.121412804,NA,inactive
Jul14_12_ylll,Jul14_12,RemRandom,pre,0.695364238,0.033112583,NA,patroller
Jul14_12_ylll,Jul14_12,RemRandom,post1,0.526490066,0.378587196,A,patroller
Jul14_12_ylll,Jul14_12,RemRandom,post2,0.513245033,0.343267108,A,patroller
Jul14_12_yloo,Jul14_12,RemRandom,pre,0.784768212,0.014348786,NA,patroller
Jul14_12_yloo,Jul14_12,RemRandom,post1,0.901766004,0,NA,patroller
Jul14_12_yloo,Jul14_12,RemRandom,post2,0.627279731,0.010067114,NA,patroller
Jul14_12_ylwd,Jul14_12,RemRandom,post2,0.880794702,0,NA,inactive
Jul14_12_ylwd,Jul14_12,RemRandom,pre,0.969094923,0.030905077,I,inactive
Jul14_12_ylwd,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_yool,Jul14_12,RemRandom,post2,0.549194779,0.122516556,NA,NA
Jul14_12_yool,Jul14_12,RemRandom,post1,0.882450331,0.029801325,NA,NA
Jul14_12_yowg,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_yowg,Jul14_12,RemRandom,pre,0.908388521,0.018763797,NA,inactive
Jul14_12_yowg,Jul14_12,RemRandom,post2,0.907284768,0.070640177,I,inactive
Jul14_12_ywgo,Jul14_12,RemRandom,pre,0.533112583,0.046357616,NA,patroller
Jul14_12_ywog,Jul14_12,RemRandom,pre,0.854304636,0.011037528,NA,inactive
Jul14_12_yxwl,Jul14_12,RemRandom,pre,0.592715232,0.07615894,NA,patroller
Jul14_12_yygl,Jul14_12,RemRandom,post2,0.730684327,0.025386313,NA,nurse
Jul14_12_yygl,Jul14_12,RemRandom,pre,0.67218543,0.079470199,NA,nurse
Jul14_12_yygl,Jul14_12,RemRandom,post1,0.333333333,0.453642384,A,nurse
Jul14_12_yylx,Jul14_12,RemRandom,post1,0.912251656,0,NA,NA
Jul14_12_yyww,Jul14_12,RemRandom,pre,0.389072848,0.36589404,A,patroller
Jul14_12_yyww,Jul14_12,RemRandom,post1,0.488410596,0.09602649,NA,patroller
Jul14_12_yyxx,Jul14_12,RemRandom,post2,0.792494481,0,NA,NA
Jul14_12_yyyy,Jul14_12,RemRandom,post1,0.593818985,0.013245033,NA,inactive
Jul14_12_yyyy,Jul14_12,RemRandom,post2,0.82280694,0.009933775,NA,inactive
Jul14_12_yyyy,Jul14_12,RemRandom,pre,0.815673289,0,NA,inactive
Jul14_13_dllx,Jul14_13,RemRandom,pre,0.062913907,0.584437086,A,forager
Jul14_13_dllx,Jul14_13,RemRandom,post1,0.624172185,0,NA,forager
Jul14_13_dwgy,Jul14_13,RemRandom,pre,1,0,I,inactive
Jul14_13_dxxy,Jul14_13,RemRandom,post1,0.548565121,0.189845475,NA,forager
Jul14_13_dxxy,Jul14_13,RemRandom,pre,0,0.548587196,A,forager
Jul14_13_ggyy,Jul14_13,RemRandom,post1,0.279801325,0.067880795,NA,nurse
Jul14_13_ggyy,Jul14_13,RemRandom,pre,0,0.475923473,A,nurse
Jul14_13_glxx,Jul14_13,RemRandom,pre,0.65397351,0.324503311,NA,nurse
Jul14_13_goxw,Jul14_13,RemRandom,post1,1,0,I,NA
Jul14_13_goxw,Jul14_13,RemRandom,post2,0.472406181,0.112582781,NA,NA
Jul14_13_gwox,Jul14_13,RemRandom,post2,0.173289183,0.300220751,A,patroller
Jul14_13_gwox,Jul14_13,RemRandom,pre,0.352626932,0.1098234,NA,patroller
Jul14_13_gwox,Jul14_13,RemRandom,post1,0.400662252,0.13410596,NA,patroller
Jul14_13_gwxx,Jul14_13,RemRandom,post2,0.94205298,0,I,inactive
Jul14_13_gwxx,Jul14_13,RemRandom,post1,1,0,I,inactive
Jul14_13_gwxx,Jul14_13,RemRandom,pre,0.690397351,0.07781457,NA,inactive
Jul14_13_gxoy,Jul14_13,RemRandom,pre,0.342707873,0.43656365,A,forager
Jul14_13_gxww,Jul14_13,RemRandom,pre,0.477726269,0.346777042,A,nurse
Jul14_13_gxww,Jul14_13,RemRandom,post2,0.342163355,0.40397351,A,nurse
Jul14_13_gxww,Jul14_13,RemRandom,post1,0.535320088,0.081677704,NA,nurse
Jul14_13_gxxx,Jul14_13,RemRandom,pre,0.57781457,0.069536424,NA,patroller
Jul14_13_gxxx,Jul14_13,RemRandom,post2,0.75,0.026490066,NA,patroller
Jul14_13_gygy,Jul14_13,RemRandom,post1,1,0,I,inactive
Jul14_13_gygy,Jul14_13,RemRandom,post2,1,0,I,inactive
Jul14_13_gygy,Jul14_13,RemRandom,pre,1,0,I,inactive
Jul14_13_gyxx,Jul14_13,RemRandom,post1,0.964679912,0,NA,NA
Jul14_13_gyxx,Jul14_13,RemRandom,post2,0.15397351,0.718543046,A,NA
Jul14_13_gyyx,Jul14_13,RemRandom,post1,0.857615894,0.072847682,NA,inactive
Jul14_13_gyyx,Jul14_13,RemRandom,post2,0.337748344,0.463576159,A,inactive
Jul14_13_gyyx,Jul14_13,RemRandom,pre,0.5,0.26,NA,inactive
Jul14_13_lggy,Jul14_13,RemRandom,pre,1,0,I,inactive
Jul14_13_lgoo,Jul14_13,RemRandom,post2,1,0,I,nurse
Jul14_13_lgoo,Jul14_13,RemRandom,pre,0.521523179,0.273178808,NA,nurse
Jul14_13_lgoo,Jul14_13,RemRandom,post1,1,0,I,nurse
Jul14_13_lxoy,Jul14_13,RemRandom,post1,0.697019868,0.302980132,A,inactive
Jul14_13_lxoy,Jul14_13,RemRandom,pre,0.652317881,0.312362031,NA,inactive
Jul14_13_lxww,Jul14_13,RemRandom,pre,0.703090508,0.049668874,NA,inactive
Jul14_13_lxxx,Jul14_13,RemRandom,pre,0.877483444,0,I,inactive
Jul14_13_lxxx,Jul14_13,RemRandom,post1,0.892384106,0,NA,inactive
Jul14_13_lydd,Jul14_13,RemRandom,post2,0.198675497,0.513245033,A,nurse
Jul14_13_lydd,Jul14_13,RemRandom,pre,0.397406181,0.177439294,NA,nurse
Jul14_13_lydd,Jul14_13,RemRandom,post1,0.545253863,0.14790287,NA,nurse
Jul14_13_lyxx,Jul14_13,RemRandom,pre,0.815724798,0.036666667,NA,inactive
Jul14_13_odxx,Jul14_13,RemRandom,post2,0.708609272,0.144039735,NA,nurse
Jul14_13_odxx,Jul14_13,RemRandom,post1,1,0,I,nurse
Jul14_13_odxx,Jul14_13,RemRandom,pre,0.043046358,0.453642384,A,nurse
Jul14_13_oolw,Jul14_13,RemRandom,post2,0.46192053,0.48013245,A,NA
Jul14_13_ooww,Jul14_13,RemRandom,post1,0.707505519,0.098233996,NA,inactive
Jul14_13_ooww,Jul14_13,RemRandom,post2,0.710816777,0.087196468,NA,inactive
Jul14_13_ooww,Jul14_13,RemRandom,pre,0.696460633,0.081736571,NA,inactive
Jul14_13_ooyy,Jul14_13,RemRandom,pre,0.105960265,0.633200883,A,nurse
Jul14_13_owxx,Jul14_13,RemRandom,post1,0.409492274,0.345474614,A,nurse
Jul14_13_owxx,Jul14_13,RemRandom,pre,0.409492274,0.164694628,NA,nurse
Jul14_13_oxgg,Jul14_13,RemRandom,post1,0.993377483,0,I,NA
Jul14_13_oxgg,Jul14_13,RemRandom,post2,0.932671082,0.058498896,I,NA
Jul14_13_oxgy,Jul14_13,RemRandom,pre,0.821192053,0,I,inactive
Jul14_13_oxgy,Jul14_13,RemRandom,post1,0.964679912,0.035320088,NA,inactive
Jul14_13_oxlo,Jul14_13,RemRandom,pre,0.696666667,0,NA,inactive
Jul14_13_oxlo,Jul14_13,RemRandom,post1,0.799116998,0.124724062,NA,inactive
Jul14_13_oxog,Jul14_13,RemRandom,post1,0.698675497,0.301324503,A,NA
Jul14_13_oxog,Jul14_13,RemRandom,post2,0.789735099,0.046357616,NA,NA
Jul14_13_oxoo,Jul14_13,RemRandom,post1,0.811258278,0.093818985,NA,inactive
Jul14_13_oxoo,Jul14_13,RemRandom,pre,0.719646799,0.026490066,NA,inactive
Jul14_13_oxoo,Jul14_13,RemRandom,post2,0.945916115,0.054083885,I,inactive
Jul14_13_oxyg,Jul14_13,RemRandom,pre,0.405629139,0.024834437,NA,patroller
Jul14_13_oxyg,Jul14_13,RemRandom,post1,0.86589404,0.125827815,NA,patroller
Jul14_13_oxyg,Jul14_13,RemRandom,post2,0.564569536,0.296357616,A,patroller
Jul14_13_rrww,Jul14_13,RemRandom,post2,0.774834437,0.026490066,NA,patroller
Jul14_13_rrww,Jul14_13,RemRandom,post1,0.431567329,0.175496689,NA,patroller
Jul14_13_rrww,Jul14_13,RemRandom,pre,0.523134658,0.041979397,NA,patroller
Jul14_13_wdxg,Jul14_13,RemRandom,pre,0.718278146,0.023178808,NA,inactive
Jul14_13_wdxg,Jul14_13,RemRandom,post1,0.739514349,0.240618102,A,inactive
Jul14_13_wdxg,Jul14_13,RemRandom,post2,0.504415011,0.137969095,NA,inactive
Jul14_13_wgxw,Jul14_13,RemRandom,pre,0.759933775,0.072847682,NA,inactive
Jul14_13_wogx,Jul14_13,RemRandom,pre,0.816225166,0.119205298,NA,inactive
Jul14_13_woll,Jul14_13,RemRandom,pre,0.272538631,0.167770419,NA,patroller
Jul14_13_wooo,Jul14_13,RemRandom,pre,0.084444444,0.841111111,A,forager
Jul14_13_wooo,Jul14_13,RemRandom,post1,0.437086093,0.513245033,A,forager
Jul14_13_woyg,Jul14_13,RemRandom,post1,1,0,I,inactive
Jul14_13_woyg,Jul14_13,RemRandom,post2,0.975717439,0,I,inactive
Jul14_13_woyg,Jul14_13,RemRandom,pre,0.983443709,0,I,inactive
Jul14_13_wxgg,Jul14_13,RemRandom,pre,1,0,I,inactive
Jul14_13_wxlo,Jul14_13,RemRandom,post2,0.8598234,0.091611479,NA,patroller
Jul14_13_wxlo,Jul14_13,RemRandom,post1,0.666666667,0.218543046,A,patroller
Jul14_13_wxlo,Jul14_13,RemRandom,pre,0.51682855,0.06749816,NA,patroller
Jul14_13_wxxx,Jul14_13,RemRandom,post1,0.594922737,0.130242826,NA,nurse
Jul14_13_wxxx,Jul14_13,RemRandom,pre,0.507520235,0.188741722,NA,nurse
Jul14_13_wxxx,Jul14_13,RemRandom,post2,0.64790287,0.150110375,NA,nurse
Jul14_13_wyox,Jul14_13,RemRandom,post1,0.548565121,0.070640177,NA,NA
Jul14_13_wyox,Jul14_13,RemRandom,post2,0.552980132,0.175496689,NA,NA
Jul14_13_xdlo,Jul14_13,RemRandom,post1,0.708609272,0.291390728,A,inactive
Jul14_13_xdlo,Jul14_13,RemRandom,post2,0.917218543,0.004415011,NA,inactive
Jul14_13_xdlo,Jul14_13,RemRandom,pre,0.747240618,0.060706402,NA,inactive
Jul14_13_xgog,Jul14_13,RemRandom,post1,0.77593819,0.196467991,A,inactive
Jul14_13_xgog,Jul14_13,RemRandom,post2,0.98785872,0,I,inactive
Jul14_13_xgog,Jul14_13,RemRandom,pre,0.847682119,0,I,inactive
Jul14_13_xgxg,Jul14_13,RemRandom,pre,0.5,0.094370861,NA,patroller
Jul14_13_xgxg,Jul14_13,RemRandom,post2,0.610927152,0.048013245,NA,patroller
Jul14_13_xgxl,Jul14_13,RemRandom,pre,0.094415011,0.384238411,A,forager
Jul14_13_xlgg,Jul14_13,RemRandom,post2,1,0,I,inactive
Jul14_13_xlgg,Jul14_13,RemRandom,pre,1,0,I,inactive
Jul14_13_xlgg,Jul14_13,RemRandom,post1,0.895695364,0,NA,inactive
Jul14_13_xlox,Jul14_13,RemRandom,post1,0.386313466,0.178807947,NA,NA
Jul14_13_xlox,Jul14_13,RemRandom,post2,0.503311258,0.161147903,NA,NA
Jul14_13_xodd,Jul14_13,RemRandom,pre,0,0.302064018,NA,patroller
Jul14_13_xogg,Jul14_13,RemRandom,pre,1,0,I,inactive
Jul14_13_xogg,Jul14_13,RemRandom,post1,0.80794702,0.029801325,NA,inactive
Jul14_13_xogg,Jul14_13,RemRandom,post2,0.668874172,0.149006623,NA,inactive
Jul14_13_xogx,Jul14_13,RemRandom,post2,0.456953642,0.30794702,A,NA
Jul14_13_xolw,Jul14_13,RemRandom,post1,0.96192053,0,NA,NA
Jul14_13_xoog,Jul14_13,RemRandom,post2,0.969094923,0,I,inactive
Jul14_13_xoog,Jul14_13,RemRandom,pre,0.932222222,0.007777778,I,inactive
Jul14_13_xoox,Jul14_13,RemRandom,post1,1,0,I,NA
Jul14_13_xwoo,Jul14_13,RemRandom,pre,0.248344371,0.031456954,NA,patroller
Jul14_13_xwxx,Jul14_13,RemRandom,post1,0.82615894,0.162251656,NA,inactive
Jul14_13_xwxx,Jul14_13,RemRandom,pre,0.831125828,0.074503311,I,inactive
Jul14_13_xwxx,Jul14_13,RemRandom,post2,0.476821192,0.107615894,NA,inactive
Jul14_13_xwyg,Jul14_13,RemRandom,post2,0.899558499,0.078366446,NA,nurse
Jul14_13_xwyg,Jul14_13,RemRandom,pre,0.5,0.438741722,A,nurse
Jul14_13_xxxy,Jul14_13,RemRandom,post2,0.417218543,0.284768212,A,forager
Jul14_13_xxxy,Jul14_13,RemRandom,pre,0.599337748,0.323399558,NA,forager
Jul14_13_xxxy,Jul14_13,RemRandom,post1,0.472406181,0.168874172,NA,forager
Jul14_13_xxyx,Jul14_13,RemRandom,pre,0.292880795,0.057980132,NA,patroller
Jul14_13_xyoo,Jul14_13,RemRandom,post2,0.690949227,0.073951435,NA,NA
Jul14_13_xywx,Jul14_13,RemRandom,post1,0.651214128,0.333333333,A,NA
Jul14_13_xywx,Jul14_13,RemRandom,post2,0.663907285,0.028145695,NA,NA
Jul14_13_xyxx,Jul14_13,RemRandom,pre,0.483443709,0.098366446,NA,patroller
Jul14_13_xyxx,Jul14_13,RemRandom,post1,0.522075055,0.155629139,NA,patroller
Jul14_13_xyxx,Jul14_13,RemRandom,post2,0.717439294,0.016556291,NA,patroller
Jul14_13_ydoy,Jul14_13,RemRandom,post1,0.985651214,0,I,NA
Jul14_13_ydoy,Jul14_13,RemRandom,post2,0.630794702,0.114238411,NA,NA
Jul14_13_yggg,Jul14_13,RemRandom,pre,0,0.253267108,NA,patroller
Jul14_13_ygxx,Jul14_13,RemRandom,pre,0.139072848,0.34540103,A,patroller
Jul14_13_ylgx,Jul14_13,RemRandom,pre,0.274834437,0.326269316,NA,nurse
Jul14_13_ylgx,Jul14_13,RemRandom,post2,0.589403974,0.245033113,NA,nurse
Jul14_13_ylgx,Jul14_13,RemRandom,post1,0.352649007,0.231788079,A,nurse
Jul14_13_ylox,Jul14_13,RemRandom,pre,0.051324503,0.400662252,A,patroller
Jul14_13_yoxx,Jul14_13,RemRandom,post2,0.5,0.092715232,NA,patroller
Jul14_13_yoxx,Jul14_13,RemRandom,post1,0.799116998,0.11589404,NA,patroller
Jul14_13_yoxx,Jul14_13,RemRandom,pre,0.48901766,0.016556291,NA,patroller
Jul14_13_ywog,Jul14_13,RemRandom,pre,0.607064018,0.27593819,NA,inactive
Jul14_13_ywog,Jul14_13,RemRandom,post1,0.816225166,0,NA,inactive
Jul14_13_ywog,Jul14_13,RemRandom,post2,0.266556291,0.052980132,NA,inactive
Jul14_13_yxlw,Jul14_13,RemRandom,pre,0.09535688,0.51200883,A,patroller
Jul14_13_yxwg,Jul14_13,RemRandom,post2,0.639072848,0.061258278,NA,patroller
Jul14_13_yxwg,Jul14_13,RemRandom,pre,0.35419426,0.184724062,NA,patroller
Jul14_13_yxwg,Jul14_13,RemRandom,post1,0.894039735,0,NA,patroller
Jul14_13_yxxl,Jul14_13,RemRandom,post1,0.624172185,0.104304636,NA,patroller
Jul14_13_yxxl,Jul14_13,RemRandom,pre,0.134245769,0.256681383,NA,patroller
Jul14_13_yyyy,Jul14_13,RemRandom,pre,1,0,I,inactive
Jul14_14_ddyy,Jul14_14,RemActive,post1,0.07781457,0.501655629,A,inactive
Jul14_14_ddyy,Jul14_14,RemActive,pre,0.679304636,0.118333333,NA,inactive
Jul14_14_dodd,Jul14_14,RemActive,pre,0.161666667,0.638333333,A,nurse
Jul14_14_gggl,Jul14_14,RemActive,post1,0,0.526490066,A,patroller
Jul14_14_gggl,Jul14_14,RemActive,pre,0.206401766,0.315091979,NA,patroller
Jul14_14_ggww,Jul14_14,RemActive,post1,0,0.641280353,A,nurse
Jul14_14_ggww,Jul14_14,RemActive,pre,0.488962472,0.284768212,NA,nurse
Jul14_14_ggww,Jul14_14,RemActive,post2,0.217777778,0.365555556,A,nurse
Jul14_14_ggxx,Jul14_14,RemActive,post2,0.261111111,0.208888889,NA,NA
Jul14_14_ggyy,Jul14_14,RemActive,post1,0,0.522075055,A,patroller
Jul14_14_ggyy,Jul14_14,RemActive,pre,0.279249448,0.21200883,NA,patroller
Jul14_14_gldd,Jul14_14,RemActive,post2,0.655,0.285,A,inactive
Jul14_14_gldd,Jul14_14,RemActive,pre,0.992273731,0.007726269,I,inactive
Jul14_14_gldd,Jul14_14,RemActive,post1,1,0,I,inactive
Jul14_14_gxgg,Jul14_14,RemActive,post2,0.31,0.202222222,NA,inactive
Jul14_14_gxgg,Jul14_14,RemActive,pre,0.666666667,0.252759382,NA,inactive
Jul14_14_gxgg,Jul14_14,RemActive,post1,0.188741722,0.462472406,NA,inactive
Jul14_14_gyoo,Jul14_14,RemActive,post1,0.513245033,0.072847682,NA,inactive
Jul14_14_gyoo,Jul14_14,RemActive,post2,0.738888889,0.04,I,inactive
Jul14_14_gyoo,Jul14_14,RemActive,pre,0.612582781,0.332972774,NA,inactive
Jul14_14_lgll,Jul14_14,RemActive,pre,0.565172921,0.107777778,NA,patroller
Jul14_14_lgll,Jul14_14,RemActive,post2,0.114444444,0.298888889,A,patroller
Jul14_14_lgll,Jul14_14,RemActive,post1,0.031456954,0.377483444,NA,patroller
Jul14_14_lgoo,Jul14_14,RemActive,post2,0.028888889,0.228888889,NA,inactive
Jul14_14_lgoo,Jul14_14,RemActive,post1,0.073951435,0.390728477,NA,inactive
Jul14_14_lgoo,Jul14_14,RemActive,pre,0.972406181,0,I,inactive
Jul14_14_llgl,Jul14_14,RemActive,pre,0.77531273,0.037527594,I,inactive
Jul14_14_llgl,Jul14_14,RemActive,post2,0.245,0.031666667,NA,inactive
Jul14_14_llgl,Jul14_14,RemActive,post1,0.51214128,0.07615894,NA,inactive
Jul14_14_llww,Jul14_14,RemActive,pre,0.184540103,0.451589404,A,forager
Jul14_14_llyy,Jul14_14,RemActive,post1,0.370860927,0.363134658,NA,patroller
Jul14_14_llyy,Jul14_14,RemActive,pre,0.328918322,0.201111111,NA,patroller
Jul14_14_llyy,Jul14_14,RemActive,post2,0.342222222,0.042222222,NA,patroller
Jul14_14_lydd,Jul14_14,RemActive,post2,0.908888889,0.022222222,I,inactive
Jul14_14_lydd,Jul14_14,RemActive,pre,0.67384106,0.32615894,NA,inactive
Jul14_14_lydd,Jul14_14,RemActive,post1,1,0,I,inactive
Jul14_14_ooww,Jul14_14,RemActive,post1,0.547461369,0.213024283,NA,inactive
Jul14_14_ooww,Jul14_14,RemActive,pre,0.706666667,0.151666667,NA,inactive
Jul14_14_ooww,Jul14_14,RemActive,post2,0.487777778,0.127777778,NA,inactive
Jul14_14_ooyy,Jul14_14,RemActive,post1,0.567880795,0.052980132,I,inactive
Jul14_14_ooyy,Jul14_14,RemActive,pre,0.706666667,0.124444444,NA,inactive
Jul14_14_owdd,Jul14_14,RemActive,pre,0.391530537,0.348145695,NA,patroller
Jul14_14_owdd,Jul14_14,RemActive,post1,0.268211921,0.443708609,NA,patroller
Jul14_14_owdd,Jul14_14,RemActive,post2,0.565555556,0.201111111,NA,patroller
Jul14_14_oxxx,Jul14_14,RemActive,post1,0,0.529801325,A,inactive
Jul14_14_oxxx,Jul14_14,RemActive,pre,0.584363503,0.277130243,NA,inactive
Jul14_14_oxxx,Jul14_14,RemActive,post2,0.576666667,0.038888889,I,inactive
Jul14_14_wooo,Jul14_14,RemActive,post2,0.667777778,0.075555556,I,inactive
Jul14_14_wooo,Jul14_14,RemActive,post1,0.61589404,0.020971302,I,inactive
Jul14_14_wooo,Jul14_14,RemActive,pre,0.827777778,0.132222222,I,inactive
Jul14_14_wwww,Jul14_14,RemActive,pre,0.181523179,0.489249448,A,forager
Jul14_14_wwxx,Jul14_14,RemActive,post1,0.42218543,0.016556291,NA,NA
Jul14_14_wwyy,Jul14_14,RemActive,pre,0.464400294,0.258557763,NA,nurse
Jul14_14_wxgg,Jul14_14,RemActive,pre,0.666666667,0.246136865,NA,inactive
Jul14_14_wxgg,Jul14_14,RemActive,post1,0.237306843,0.314569536,NA,inactive
Jul14_14_wxxx,Jul14_14,RemActive,pre,0.593333333,0.013333333,NA,patroller
Jul14_14_xdww,Jul14_14,RemActive,pre,0.161147903,0.730684327,A,nurse
Jul14_14_xogg,Jul14_14,RemActive,pre,0.420529801,0.271523179,NA,patroller
Jul14_14_xwoo,Jul14_14,RemActive,pre,0,0.71384106,A,forager
Jul14_14_xwxx,Jul14_14,RemActive,post2,0.21,0.332222222,A,NA
Jul14_14_xxll,Jul14_14,RemActive,post1,0.591611479,0.111479029,I,inactive
Jul14_14_xxll,Jul14_14,RemActive,pre,0.838852097,0,I,inactive
Jul14_14_xxll,Jul14_14,RemActive,post2,0.428888889,0.152222222,NA,inactive
Jul14_14_xylx,Jul14_14,RemActive,pre,0.657910228,0.264311994,NA,inactive
Jul14_14_xylx,Jul14_14,RemActive,post1,0.359271523,0.451986755,NA,inactive
Jul14_14_ygdd,Jul14_14,RemActive,post1,1,0,I,inactive
Jul14_14_ygdd,Jul14_14,RemActive,pre,1,0,I,inactive
Jul14_14_ygdd,Jul14_14,RemActive,post2,0.536666667,0.265555556,A,inactive
Jul14_14_ylll,Jul14_14,RemActive,pre,0.049668874,0.431523179,A,patroller
Jul14_14_ylll,Jul14_14,RemActive,post2,0.326666667,0.042222222,NA,patroller
Jul14_14_ylll,Jul14_14,RemActive,post1,0.5,0.40397351,NA,patroller
Jul14_14_yloo,Jul14_14,RemActive,pre,0.358830022,0.564701987,A,nurse
Jul14_14_yxxx,Jul14_14,RemActive,post2,0.161111111,0.124444444,NA,inactive
Jul14_14_yxxx,Jul14_14,RemActive,pre,0.5,0.43,NA,inactive
Jul14_14_yxxx,Jul14_14,RemActive,post1,0.103752759,0.405077263,NA,inactive
Jul14_14_yyxx,Jul14_14,RemActive,post1,0,0.484547461,A,NA
Jul14_14_yyxx,Jul14_14,RemActive,post2,0.12,0.152222222,NA,NA
Jul14_14_yyyy,Jul14_14,RemActive,pre,0.882222222,0.015555556,I,inactive
Jul14_15_dxxx,Jul14_15,NoRem,pre,0.61589404,0.32615894,NA,nurse
Jul14_15_gooy,Jul14_15,NoRem,pre,0.175496689,0.554635762,NA,nurse
Jul14_15_gowx,Jul14_15,NoRem,pre,1,0,NA,inactive
Jul14_15_gwox,Jul14_15,NoRem,pre,0.687086093,0.008278146,NA,inactive
Jul14_15_ldxw,Jul14_15,NoRem,pre,0.771523179,0.036423841,NA,inactive
Jul14_15_loxx,Jul14_15,NoRem,pre,0.972406181,0,NA,inactive
Jul14_15_lwyo,Jul14_15,NoRem,pre,0.682119205,0.097682119,NA,inactive
Jul14_15_lyly,Jul14_15,NoRem,pre,0.433774834,0.236203091,NA,forager
Jul14_15_oodo,Jul14_15,NoRem,pre,0.815673289,0.092715232,NA,inactive
Jul14_15_oxog,Jul14_15,NoRem,pre,0.876379691,0.037527594,NA,inactive
Jul14_15_oxxx,Jul14_15,NoRem,pre,0.858719647,0.052980132,NA,inactive
Jul14_15_wddd,Jul14_15,NoRem,pre,0.21192053,0.385761589,NA,nurse
Jul14_15_wodw,Jul14_15,NoRem,pre,0,0.460264901,NA,nurse
Jul14_15_wwww,Jul14_15,NoRem,pre,0.315673289,0.052980132,NA,patroller
Jul14_15_wwxx,Jul14_15,NoRem,pre,0.590507726,0.005518764,NA,patroller
Jul14_15_xdyx,Jul14_15,NoRem,pre,0.208609272,0.219646799,NA,patroller
Jul14_15_xgwx,Jul14_15,NoRem,pre,0.293046358,0.397350993,NA,forager
Jul14_15_xldo,Jul14_15,NoRem,pre,0.412803532,0.146799117,NA,patroller
Jul14_15_xlyo,Jul14_15,NoRem,pre,0.546357616,0.005518764,NA,patroller
Jul14_15_xowo,Jul14_15,NoRem,pre,0.622516556,0.021523179,NA,inactive
Jul14_15_ygow,Jul14_15,NoRem,pre,0.349889625,0.068432671,NA,patroller
Jul14_15_yoxx,Jul14_15,NoRem,pre,0.366445916,0.116997792,NA,patroller
Jul14_15_ywwy,Jul14_15,NoRem,pre,0.270419426,0.312362031,NA,forager
Jul14_15_yyyy,Jul14_15,NoRem,pre,0.156732892,0.306843267,NA,patroller
Jul14_16_ddgl,Jul14_16,RemActive,pre,0.116504854,0.494625903,A,patroller
Jul14_16_ddlg,Jul14_16,RemActive,post2,1,0,I,inactive
Jul14_16_ddlg,Jul14_16,RemActive,pre,0.629610579,0.232848968,I,inactive
Jul14_16_ddlg,Jul14_16,RemActive,post1,1,0,I,inactive
Jul14_16_dggo,Jul14_16,RemActive,pre,0.538206277,0.071347436,NA,inactive
Jul14_16_dggo,Jul14_16,RemActive,post2,0,0.290286976,NA,inactive
Jul14_16_dggo,Jul14_16,RemActive,post1,0.610927152,0,NA,inactive
Jul14_16_dlwl,Jul14_16,RemActive,post2,0.710264901,0,NA,NA
Jul14_16_dlwl,Jul14_16,RemActive,post1,0.634657837,0.062913907,NA,NA
Jul14_16_dodd,Jul14_16,RemActive,pre,0,0.706449988,A,forager
Jul14_16_dogg,Jul14_16,RemActive,pre,0.594858441,0.298374019,I,forager
Jul14_16_doyx,Jul14_16,RemActive,post1,0.658940397,0.127483444,NA,patroller
Jul14_16_doyx,Jul14_16,RemActive,post2,0.268211921,0.24392936,NA,patroller
Jul14_16_doyx,Jul14_16,RemActive,pre,0.164459161,0.203372697,NA,patroller
Jul14_16_dwwd,Jul14_16,RemActive,post1,0.369757174,0.14790287,NA,NA
Jul14_16_dwxx,Jul14_16,RemActive,post2,0.325607064,0.181015453,NA,patroller
